Date;Open;High;Low;Close;Med_21;Med_7;Med_43;Med_put_strong;Med_put_weak;Med_call_strong;Med_call_weak;%K;%D;over_call;over_put;bollinger_up;bollinger_down;bollinger_up_REVERSE;bollinger_down_REVERSE;RSI;RSI_up_REVERSE;RSI_down_REVERSE;SAR_bear;SAR_bull;Movimento;PIP
2023-01-23 23:00:00;1,08677;1,08679;1,0865;1,08666;1,08608381;1,086378571;1,086292558;0;0;1;0;90,96385542;95,78869763;1;0;1,086895906;1,085241094;0;0;58,08404235;0;0;0;0;1;-0,013
2023-01-23 23:05:00;1,08667;1,08672;1,08663;1,08671;1,086099048;1,086488571;1,086306512;0;0;1;0;90,99099099;93,66288761;1;0;1,086973794;1,085222206;0;0;58,8937339;0;0;0;0;1;0,005
2023-01-23 23:10:00;1,08672;1,08688;1,08672;1,08686;1,086134286;1,086601429;1,086323023;0;0;1;0;98,30508475;93,41997705;1;0;1,087071047;1,085191953;0;0;61,3084301;0;0;0;0;1;0,015
2023-01-23 23:15:00;1,08687;1,08702;1,08686;1,08695;1,086170476;1,086704286;1,086343488;0;0;1;0;94,6969697;94,66434848;1;0;1,087184174;1,085172826;0;0;62,72333565;0;0;0;0;1;0,009
2023-01-23 23:20:00;1,08695;1,08711;1,0869;1,08707;1,086220952;1,086804286;1,086367907;0;0;1;0;97,10144928;96,70116791;1;0;1,087308257;1,085166743;0;0;64,58304769;0;0;0;0;1;0,012
2023-01-23 23:25:00;1,08704;1,08714;1,08701;1,08714;1,086280476;1,086882857;1,086394186;0;0;1;0;100;97,26613966;1;0;1,087346586;1,085329414;0;0;65,65931245;0;0;0;0;0;0,007
2023-01-23 23:30:00;1,08716;1,08716;1,08706;1,08707;1,086372857;1,086922857;1,086413953;0;0;1;0;93,28358209;96,79501045;1;0;1,087325135;1,085542865;0;0;63,57863937;0;0;0;0;0;-0,007
2023-01-23 23:35:00;1,08706;1,08708;1,08697;1,08705;1,086463333;1,086978571;1,086427442;0;0;1;0;91,72932331;95,0043018;1;0;1,087383159;1,085602841;0;0;62,96470586;0;0;0;0;0;-0,002
2023-01-23 23:40:00;1,08703;1,0871;1,08688;1,08689;1,086511905;1,087004286;1,086436512;0;0;1;0;78,90625;87,9730518;0;0;1,087424538;1,085615462;0;0;58,12881751;0;0;0;0;1;-0,016
2023-01-23 23:45:00;1,08689;1,08703;1,08685;1,08698;1,086541905;1,087021429;1,086444651;0;0;1;0;85,36585366;85,33380899;1;0;1,087444012;1,085709988;0;0;59,99026984;0;0;0;0;1;0,009
2023-01-23 23:50:00;1,08703;1,08714;1,08701;1,08709;1,086601429;1,087041429;1,086455116;0;0;1;0;92,63157895;85,63456087;1;0;1,087473253;1,085797747;0;0;62,20203961;0;0;0;0;1;0,011
2023-01-23 23:55:00;1,08707;1,08717;1,08699;1,08713;1,086659048;1,08705;1,086471395;0;0;1;0;95,34883721;91,11542327;1;0;1,087506179;1,085873821;0;0;63,00296707;0;0;0;0;0;0,004
2023-01-24 00:00:00;1,0871;1,08715;1,08709;1,08712;1,086710476;1,087047143;1,08647814;0;0;1;0;92,53731343;93,50590986;1;0;1,087525151;1,085959849;0;0;62,64557909;0;0;0;0;0;-0,001
2023-01-24 00:05:00;1,0871;1,08711;1,08709;1,08711;1,08676;1,087052857;1,086487209;0;0;1;0;91,04477612;92,97697559;1;0;1,087535747;1,086046253;0;0;62,26520664;0;0;0;0;0;-0,001
2023-01-24 00:10:00;1,08711;1,08712;1,0871;1,0871;1,086805714;1,08706;1,086494884;0;0;1;0;87,03703704;90,20637553;1;0;1,087487844;1,086210156;0;0;61,86070696;0;0;0;0;0;-0,001
2023-01-24 00:20:00;1,08699;1,08703;1,08699;1,08703;1,086903333;1,087087143;1,086494419;0;0;1;0;56,25;70,72530864;0;0;1,08736231;1,08651169;0;0;58,9726477;0;0;0;0;0;0
2023-01-24 00:25:00;1,08702;1,08702;1,087;1,087;1,08694;1,087074286;1,086497209;0;0;1;0;46,875;57,33796296;0;0;1,087299958;1,086637042;0;0;57,63521565;0;0;0;0;1;-0,003
2023-01-24 00:30:00;1,08701;1,08702;1,08701;1,08701;1,086970476;1,087057143;1,086506744;0;0;1;0;50;51,04166667;0;0;1,08726916;1,08670984;0;0;57,97732756;0;0;0;0;0;0,001
2023-01-24 00:35:00;1,08702;1,08703;1,08692;1,08692;1,08698619;1,087028571;1,086520233;0;0;1;0;21,875;39,58333333;0;0;1,087261837;1,086730163;0;0;53,76888486;0;0;0;0;1;-0,009
2023-01-24 00:45:00;1,08694;1,08705;1,0869;1,08694;1,087006667;1,086981429;1,086542791;0;0;1;1;28,125;26,04166667;0;0;1,08718962;1,08685338;0;0;54,55827234;0;0;0;0;1;0
2023-01-24 00:50:00;1,08694;1,08704;1,08694;1,08695;1,087018095;1,08697;1,086554651;0;0;1;1;31,25;29,16666667;0;0;1,087180156;1,086871844;0;0;55,00379634;0;0;0;0;1;0,001
2023-01-24 00:55:00;1,08696;1,087;1,08691;1,08697;1,087023333;1,086961429;1,08656814;0;0;1;1;25,92592593;28,43364198;0;0;1,087179329;1,086874671;0;0;55,9343284;0;0;0;0;1;0,002
2023-01-24 01:00:00;1,08698;1,08747;1,08696;1,08709;1,08703;1,086974286;1,086590698;0;0;1;1;33,33333333;30,16975309;0;0;1,087181774;1,086874226;0;0;61,12856762;0;0;0;0;1;0,012
2023-01-24 01:05:00;1,08708;1,08726;1,08705;1,0871;1,087031429;1,086987143;1,08661186;0;0;1;1;35,0877193;31,44899285;0;0;1,087174593;1,086877407;0;0;61,53546555;0;0;0;0;0;0,001
2023-01-24 01:10:00;1,08708;1,08709;1,08684;1,08685;1,087017619;1,086977143;1,086631395;0;0;1;1;1,587301587;23,33611807;0;1;1,087181386;1,086848614;0;0;48,00613369;0;0;0;0;0;-0,025
2023-01-24 01:15:00;1,08684;1,087;1,08678;1,08683;1,08700619;1,086961429;1,086653256;0;0;1;1;7,246376812;14,6404659;0;1;1,087188722;1,086819278;0;0;47,11370649;0;0;0;0;1;-0,002
2023-01-24 01:20:00;1,08683;1,08688;1,08676;1,08686;1,086997143;1,08695;1,086693488;0;0;1;1;14,08450704;7,639395147;0;1;1,087191556;1,086813444;0;0;48,655568;0;0;0;0;1;0,003
2023-01-24 01:25:00;1,08689;1,08719;1,08689;1,08719;1,087011429;1,086984286;1,08674093;0;0;1;1;60,56338028;27,29808805;0;0;1,087219331;1,086806669;0;0;61,83608678;0;0;0;0;1;0,033
2023-01-24 01:30:00;1,08717;1,08741;1,08714;1,08724;1,08702381;1,087022857;1,086772791;0;0;1;1;67,6056338;47,41784038;0;0;1,087248394;1,086792606;0;0;63,37039338;0;0;0;0;1;0,005
2023-01-24 01:35:00;1,08724;1,08741;1,08717;1,08736;1,087036667;1,087061429;1,086796279;0;0;1;0;84,50704225;70,89201878;1;0;1,087302407;1,086761593;1;0;66,81828789;0;0;0;0;1;0,012
2023-01-24 01:40:00;1,08738;1,08759;1,08736;1,08738;1,087048571;1,087101429;1,086832093;0;0;1;0;74,69879518;75,60382375;0;0;1,08735528;1,08673472;1;0;67,36957505;0;0;0;0;1;0,002
2023-01-24 01:45:00;1,08737;1,08745;1,08734;1,08742;1,087062857;1,087182857;1,086866977;0;0;1;0;79,51807229;79,57463657;0;0;1,087412605;1,086708395;1;0;68,49689483;0;0;0;0;0;0,004
2023-01-24 01:50:00;1,08742;1,08744;1,08733;1,08736;1,087074762;1,087258571;1,086897674;0;0;1;0;72,28915663;75,50200803;0;0;1,087450093;1,086696907;0;0;64,87624877;0;0;0;0;0;-0,006
2023-01-24 01:55:00;1,08736;1,08737;1,08709;1,08711;1,087075238;1,087294286;1,08692186;0;0;1;0;42,1686747;64,65863454;0;0;1,087453847;1,086701153;0;0;52,43856692;0;0;0;0;0;-0,025
2023-01-24 02:00:00;1,08711;1,08724;1,08695;1,087;1,08707381;1,087267143;1,08694186;0;0;1;0;28,91566265;47,79116466;0;0;1,087453382;1,086698618;0;0;48,07160232;0;0;0;0;0;-0,011
2023-01-24 02:05:00;1,08699;1,08699;1,08674;1,0869;1,087067619;1,087218571;1,086964186;0;0;1;0;18,82352941;29,96928892;0;1;1,087455209;1,086686791;0;0;44,44774887;0;0;0;0;1;-0,01
2023-01-24 02:10:00;1,08691;1,08708;1,08685;1,08701;1,087068095;1,087168571;1,086986047;0;0;1;0;31,76470588;26,50129931;0;0;1,087455209;1,086686791;0;0;49,00195731;0;0;0;0;1;0,011
2023-01-24 02:15:00;1,08699;1,08743;1,08699;1,08737;1,087085238;1,087167143;1,087012558;0;0;1;0;74,11764706;41,56862745;0;0;1,087492882;1,086694118;0;0;60,43408271;0;0;0;0;0;0,036
2023-01-24 02:20:00;1,08736;1,0874;1,08728;1,08731;1,08710381;1,087151429;1,087034419;0;0;1;0;67,05882353;57,64705882;0;0;1,087515699;1,086708301;0;0;58,09655232;0;0;0;0;0;-0,006
2023-01-24 02:25:00;1,08732;1,08733;1,08718;1,08718;1,087115238;1,087125714;1,08704814;0;0;1;0;51,76470588;64,31372549;0;0;1,087520373;1,086727627;0;0;53,2873176;0;0;0;0;1;-0,013
2023-01-24 02:30:00;1,08719;1,08742;1,08719;1,08728;1,087131429;1,08715;1,087059535;0;0;1;0;63,52941176;60,78431373;0;0;1,087533838;1,086747162;0;0;56,28507628;0;0;0;0;1;0,01
2023-01-24 02:35:00;1,0873;1,08746;1,0873;1,08742;1,08715381;1,08721;1,087077209;0;0;1;0;80;65,09803922;1;0;1,08756662;1,08675938;0;0;60,14158734;0;0;0;0;0;0,014
2023-01-24 02:40:00;1,08743;1,08743;1,08723;1,08723;1,08716619;1,087257143;1,087089302;0;0;1;0;57,64705882;67,05882353;0;0;1,087573146;1,086766854;0;0;53,27279218;0;0;0;0;0;-0,019
2023-01-24 02:45:00;1,08724;1,08733;1,08713;1,08722;1,087172381;1,087287143;1,087097674;0;0;1;0;56,47058824;64,70588235;0;0;1,08757833;1,08677367;0;0;52,93015074;0;0;0;0;1;-0,001
2023-01-24 02:50:00;1,08727;1,08746;1,08722;1,08726;1,08718;1,087271429;1,087104884;0;0;1;0;72,22222222;62,11328976;0;0;1,087569611;1,086823389;0;0;54,19912519;0;0;0;0;1;0,004
2023-01-24 02:55:00;1,08725;1,0874;1,08717;1,08735;1,08720381;1,087277143;1,087111395;0;0;1;0;84,72222222;71,13834423;1;0;1,087558725;1,086886275;0;0;57,00759048;0;0;0;0;0;0,009
2023-01-24 03:00:00;1,08735;1,08743;1,08715;1,08722;1,087222381;1,087282857;1,087113256;0;0;1;0;66,66666667;74,53703704;0;0;1,087530362;1,086950638;0;0;52,04342048;0;0;0;0;1;-0,013
2023-01-24 03:05:00;1,08721;1,08727;1,08718;1,08726;1,087241429;1,08728;1,087117674;0;0;1;0;72,22222222;74,53703704;0;0;1,087532984;1,086955016;0;0;53,38838081;0;0;0;0;1;0,004
2023-01-24 03:10:00;1,08727;1,08753;1,08727;1,08752;1,087257143;1,087294286;1,087128605;0;0;1;0;98,73417722;79,2076887;1;0;1,087572197;1,086943803;0;0;61,03742196;0;0;0;0;1;0,026
2023-01-24 03:15:00;1,08754;1,08773;1,08754;1,08761;1,087274762;1,087348571;1,087145349;0;0;1;0;86,36363636;85,77334527;1;0;1,087619723;1,086921277;0;0;63,28351504;0;0;0;0;0;0,009
2023-01-24 03:20:00;1,0876;1,0876;1,0874;1,08747;1,08728;1,087384286;1,087156744;0;0;1;0;64,86486486;83,32089281;0;0;1,087632388;1,086917612;0;0;57,71032568;0;0;0;0;0;-0,014
2023-01-24 03:25:00;1,0875;1,08768;1,0874;1,08744;1,087282857;1,08741;1,087164884;0;0;1;0;51,66666667;67,63172263;0;0;1,087635204;1,086916796;0;0;56,56083119;0;0;0;0;1;-0,003
2023-01-24 03:30:00;1,08744;1,08772;1,08744;1,08765;1,08729381;1,087452857;1,087176977;0;0;1;0;86,66666667;67,73273273;1;0;1,0876856;1,0868954;0;0;62,23185811;0;0;0;0;1;0,021
2023-01-24 03:35:00;1,08764;1,08778;1,08753;1,08778;1,08731381;1,087532857;1,087192326;0;0;1;0;100;79,44444444;1;0;1,087765548;1,086882452;1;0;65,25578602;0;0;0;0;1;0,013
2023-01-24 03:40:00;1,08779;1,08811;1,08779;1,08805;1,087358571;1,087645714;1,087214186;0;0;1;0;93,87755102;93,51473923;1;0;1,087898249;1,086854751;1;0;70,53281583;0;0;0;0;0;0,027
2023-01-24 03:45:00;1,08807;1,08824;1,08788;1,08796;1,087404286;1,087708571;1,087234186;0;0;1;0;74,77477477;89,55077527;0;0;1,087962672;1,086896328;0;0;66,88606468;0;0;0;0;1;-0,009
2023-01-24 03:50:00;1,08794;1,08803;1,08783;1,08798;1,087455714;1,087761429;1,087256279;0;0;1;0;76,57657658;81,74296746;0;0;1,088026744;1,086929256;0;0;67,29078701;0;0;0;0;1;0,002
2023-01-24 03:55:00;1,08797;1,08808;1,08778;1,08807;1,08750619;1,087847143;1,087280465;0;0;1;0;84,40366972;78,58500703;1;0;1,088119043;1,086906957;0;0;69,11982738;0;0;0;0;1;0,009
2023-01-24 04:00:00;1,08806;1,08828;1,08806;1,08826;1,087548571;1,087964286;1,087309767;0;0;1;0;98,2300885;86,40344493;1;0;1,088243573;1,086877427;1;0;72,60283623;0;0;0;0;0;0,019
2023-01-24 04:05:00;1,08825;1,08825;1,08812;1,08823;1,087592381;1,088047143;1,08733814;0;0;1;0;95,57522124;92,73632649;1;0;1,088333324;1,086892676;0;0;71,23658586;0;0;0;0;0;-0,003
2023-01-24 04:10:00;1,08821;1,08828;1,08813;1,08813;1,087637619;1,088097143;1,087366279;0;0;1;0;86,36363636;93,3896487;1;0;1,088393191;1,086917809;0;0;66,72889555;0;0;0;0;0;-0,01
2023-01-24 04:15:00;1,08814;1,08815;1,08791;1,08798;1,087670952;1,088087143;1,087390465;0;0;1;0;70,2970297;84,0786291;0;0;1,08842605;1,08694095;0;0;60,54056651;0;0;0;0;1;-0,015
2023-01-24 04:20:00;1,08799;1,08806;1,08791;1,08802;1,087699524;1,088095714;1,087415581;0;0;1;0;70,45454545;75,70507051;0;0;1,088447811;1,086998189;0;0;61,56420991;0;0;0;0;0;0,004
2023-01-24 04:25:00;1,08803;1,08807;1,08791;1,08797;1,087734762;1,088094286;1,087439302;0;0;1;0;64,77272727;68,50810081;0;0;1,088452605;1,087068395;0;0;59,48684184;0;0;0;0;0;-0,005
2023-01-24 04:30:00;1,08797;1,08802;1,08782;1,08782;1,087763333;1,088058571;1,08745907;0;0;1;0;47,72727273;60,98484848;0;0;1,088439435;1,087137565;0;0;53,63928975;0;0;0;0;1;-0,015
2023-01-24 04:35:00;1,08786;1,08792;1,08781;1,08788;1,087792857;1,088004286;1,087477442;0;0;1;0;52,38095238;54,96031746;0;0;1,088433096;1,087196904;0;0;55,522664;0;0;0;0;1;0,006
2023-01-24 04:40:00;1,08787;1,08802;1,08776;1,08799;1,087823333;1,08797;1,08749814;0;0;1;0;61,33333333;53,81385281;0;0;1,088408222;1,087298778;0;0;58,82517609;0;0;0;0;0;0,011
2023-01-24 04:45:00;1,088;1,08802;1,08774;1,08774;1,087848095;1,087914286;1,087518837;0;0;1;0;0;37,9047619;0;1;1,088361078;1,087393922;0;0;49,77866886;0;0;0;0;1;-0,025
2023-01-24 04:50:00;1,08776;1,08787;1,08774;1,08784;1,087875714;1,087894286;1,087542326;0;0;1;0;18,51851852;26,61728395;0;1;1,088347547;1,087439453;0;0;52,89894485;0;0;0;0;1;0,01
2023-01-24 04:55:00;1,08786;1,08802;1,08786;1,08788;1,087892857;1,087874286;1,087566047;0;0;1;1;25,92592593;14,81481481;0;0;1,088341177;1,087472823;0;0;54,12669362;0;0;0;0;0;0,004
2023-01-24 05:00:00;1,08786;1,08787;1,08761;1,08771;1,087897619;1,087837143;1,08757814;0;0;1;1;14,92537313;19,78993919;0;1;1,088313803;1,087524197;0;0;48,35748563;0;0;0;0;1;-0,017
2023-01-24 05:05:00;1,08771;1,08802;1,08769;1,08793;1,087919524;1,087852857;1,087594186;0;0;1;1;47,76119403;29,5374977;0;0;1,088267636;1,087619364;0;0;55,03664558;0;0;0;0;0;0,022
2023-01-24 05:10:00;1,08794;1,08794;1,08779;1,08782;1,087937619;1,087844286;1,087604884;0;0;1;1;31,34328358;31,34328358;0;0;1,088251726;1,087652274;0;0;51,45334865;0;0;0;0;1;-0,011
2023-01-24 05:15:00;1,08784;1,08792;1,08778;1,0879;1,087949524;1,087831429;1,087616977;0;0;1;1;43,28358209;40,7960199;0;0;1,088247871;1,087668129;0;0;53,80878934;0;0;0;0;0;0,008
2023-01-24 05:20:00;1,08789;1,08791;1,08768;1,08774;1,087947619;1,087831429;1,087624419;0;0;1;1;24,07407407;32,90031325;0;0;1,088244554;1,087640446;0;0;48,71766146;0;0;0;0;1;-0,016
2023-01-24 05:25:00;1,08775;1,08793;1,08772;1,08789;1,08794;1,087838571;1,087636744;0;0;1;1;60,86956522;42,74240713;0;0;1,088241822;1,087636178;0;0;53,18925479;0;0;0;0;0;0,015
2023-01-24 05:30:00;1,08792;1,08797;1,08772;1,08775;1,08793;1,08782;1,087651628;0;0;1;1;30,43478261;38,45947397;0;0;1,088241045;1,087613955;0;0;48,90324085;0;0;0;0;1;-0,014
2023-01-24 05:35:00;1,08776;1,08787;1,08776;1,08779;1,087920952;1,087831429;1,08767;0;0;1;1;43,90243902;45,06892895;0;0;1,088225254;1,087601746;0;0;50,13948173;0;0;0;0;0;0,004
2023-01-24 05:40:00;1,08781;1,08792;1,08756;1,08758;1,087897619;1,087781429;1,087685814;0;0;1;1;4,347826087;26,22834924;0;1;1,088180269;1,087578731;0;0;44,10620282;0;0;0;0;0;-0,021
2023-01-24 05:45:00;1,08758;1,08759;1,08729;1,08753;1,087862857;1,08774;1,087697907;0;0;1;1;32,87671233;27,04232581;0;0;1,088136316;1,087552684;0;1;42,78608851;0;0;0;0;1;-0,005
2023-01-24 05:50:00;1,08754;1,08763;1,0875;1,08756;1,087830952;1,087691429;1,087702326;0;0;1;0;36,98630137;24,7369466;0;0;1,088101687;1,087530313;0;0;43,87159029;0;0;0;0;0;0,003
2023-01-24 05:55:00;1,08757;1,08757;1,08741;1,08743;1,087797619;1,087647143;1,087705116;0;0;1;0;19,17808219;29,6803653;0;1;1,088111204;1,087465796;0;1;40,30317839;0;0;0;0;0;-0,013
2023-01-24 06:00:00;1,08742;1,08746;1,08707;1,08707;1,087754286;1,08753;1,087702558;0;0;1;0;0;18,72146119;0;1;1,088179221;1,087302779;0;1;32,43536249;0;0;0;0;0;-0,036
2023-01-24 06:05:00;1,08708;1,08712;1,08692;1,08703;1,087707143;1,087427143;1,087696744;0;0;1;0;10;9,726027397;0;1;1,088221373;1,087166627;0;1;31,69499431;0;0;0;0;1;-0,004
2023-01-24 06:10:00;1,08703;1,08716;1,08698;1,08712;1,087666667;1,087331429;1,087689767;1;0;0;0;18,18181818;9,393939394;0;1;1,088241224;1,087076776;0;0;35,27487918;0;0;0;0;0;0,009
2023-01-24 06:15:00;1,08711;1,08716;1,08702;1,08702;1,087628571;1,087251429;1,087684884;1;0;0;0;9,523809524;12,56854257;0;1;1,088253871;1,086978129;0;0;33,19322694;0;0;0;0;1;-0,01
2023-01-24 06:20:00;1,08703;1,08717;1,08703;1,08714;1,087593333;1,087195714;1,087683023;1;0;0;0;20,95238095;16,21933622;0;0;1,088219664;1,086927336;0;0;37,92703923;0;0;0;0;1;0,012
2023-01-24 06:25:00;1,08715;1,08735;1,08715;1,08735;1,087562857;1,087165714;1,087685116;1;0;0;0;40,95238095;23,80952381;0;0;1,088202542;1,086905458;0;0;45,2397544;0;0;0;0;1;0,021
2023-01-24 06:30:00;1,08735;1,08751;1,08731;1,08743;1,087548095;1,087165714;1,087686977;1;0;0;0;48,57142857;36,82539683;0;0;1,088169781;1,086897219;0;0;47,76438745;0;0;0;0;0;0,008
2023-01-24 06:35:00;1,08743;1,08746;1,08727;1,08734;1,087524286;1,087204286;1,087689767;1;0;0;0;40;43,17460317;0;0;1,088126492;1,086886508;0;0;45,23759489;0;0;0;0;1;-0,009
2023-01-24 06:40:00;1,08735;1,0875;1,08735;1,08749;1,087505714;1,08727;1,087695116;1;0;0;0;57;48,52380952;0;0;1,088108052;1,086882948;0;0;49,98642576;0;0;0;0;0;0,015
2023-01-24 06:45:00;1,08748;1,08752;1,08732;1,0874;1,087490952;1,08731;1,087692326;1;0;0;0;48;48,33333333;0;0;1,088047306;1,086890694;0;0;47,33417296;0;0;0;0;1;-0,009
2023-01-24 06:50:00;1,08741;1,08758;1,08741;1,08752;1,087471429;1,087381429;1,087690233;1;0;0;0;84,50704225;63,16901408;1;0;1,088009069;1,086898931;0;0;51,06261193;0;0;0;0;1;0,012
2023-01-24 07:00:00;1,08763;1,08768;1,08756;1,08761;1,087447619;1,087485714;1,087697442;1;1;0;0;90,78947368;90,82653818;1;0;1,08794034;1,08692566;0;0;53,70950215;0;0;0;0;0;0
2023-01-24 07:05:00;1,08761;1,08762;1,08753;1,08753;1,087437619;1,0875;1,087694651;1;1;0;0;80,26315789;89,41191006;1;0;1,087877647;1,086952353;0;0;50,87289966;0;0;0;0;1;-0,008
2023-01-24 07:10:00;1,08755;1,08786;1,08755;1,08786;1,08743619;1,087574286;1,087696512;1;1;0;0;100;90,35087719;1;0;1,087902141;1,086938859;0;0;60,20857048;0;0;0;0;0;0,033
2023-01-24 07:15:00;1,08785;1,08788;1,08775;1,08779;1,087438095;1,087617143;1,087690465;1;1;0;0;90;90,0877193;1;0;1,087902141;1,086938859;0;0;57,70363605;0;0;0;0;1;-0,007
2023-01-24 07:20:00;1,08779;1,0879;1,08777;1,08787;1,087441905;1,087684286;1,087688372;1;1;0;0;96,59090909;95,53030303;1;0;1,087952951;1,086917049;0;0;59,76393471;0;0;0;0;1;0,008
2023-01-24 07:25:00;1,08791;1,08807;1,08787;1,08794;1,087459048;1,087744286;1,087687442;0;0;1;0;87,5;91,36363636;1;0;1,088019675;1,086891325;0;0;61,52974852;0;0;0;0;0;0,007
2023-01-24 07:30:00;1,08796;1,08798;1,0879;1,08793;1,087478095;1,08779;1,087684186;0;0;1;0;84,7826087;89,62450593;1;0;1,088075626;1,086872374;0;0;61,11710142;0;0;0;0;0;-0,001
2023-01-24 07:35:00;1,08793;1,08799;1,08781;1,08781;1,08749;1,087818571;1,087673721;0;0;1;0;67,5;79,92753623;0;0;1,088112511;1,086873489;0;0;56,24265399;0;0;0;0;1;-0,012
2023-01-24 07:40:00;1,0878;1,08818;1,08777;1,08817;1,087525238;1,08791;1,087672326;0;0;1;0;98,9010989;83,72790253;1;0;1,088203651;1,086892349;0;0;65,20768682;0;0;0;0;0;0,036
2023-01-24 07:45:00;1,08816;1,08825;1,08808;1,08814;1,08757619;1,08795;1,087672558;0;0;1;0;88,17204301;84,85771397;1;0;1,088262439;1,086944561;0;0;64,03037796;0;0;0;0;0;-0,003
2023-01-24 07:50:00;1,08815;1,08824;1,08797;1,08798;1,087621429;1,087977143;1,087672558;0;0;1;0;70,96774194;86,01362795;0;0;1,088284499;1,087008501;0;0;58,01434227;0;0;0;0;0;-0,016
2023-01-24 07:55:00;1,08797;1,08797;1,08771;1,08781;1,087654286;1,087968571;1,087667674;0;0;1;0;47,61904762;68,91961086;0;0;1,088254744;1,087117256;0;0;52,38280794;0;0;0;0;1;-0,017
2023-01-24 08:00:00;1,08779;1,08801;1,08776;1,08785;1,08769381;1,087955714;1,087664884;0;0;1;0;46,66666667;55,08448541;0;0;1,088232444;1,087210556;0;0;53,52594341;0;0;0;0;1;0,004
2023-01-24 08:05:00;1,08785;1,08806;1,08773;1,08803;1,08773619;1,08797;1,087669767;0;0;1;0;69,44444444;54,57671958;0;0;1,08825267;1,08725833;0;0;58,36928384;0;0;0;0;1;0,018
2023-01-24 08:10:00;1,08801;1,08816;1,08793;1,08809;1,087771429;1,08801;1,087674651;0;0;1;0;77,77777778;64,62962963;0;0;1,088282305;1,087294695;0;0;59,87056117;0;0;0;0;0;0,006
2023-01-24 08:15:00;1,08807;1,08814;1,08794;1,08802;1,087799524;1,087988571;1,087675349;0;0;1;0;67,14285714;71,45502646;0;0;1,088278472;1,087366528;0;0;57,27550109;0;0;0;0;1;-0,007
2023-01-24 08:20:00;1,08803;1,08819;1,08803;1,0881;1,087835714;1,087982857;1,087683721;0;0;1;0;72,22222222;72,38095238;0;0;1,088296769;1,087409231;0;0;59,43929651;0;0;0;0;1;0,008
2023-01-24 08:25:00;1,08813;1,08852;1,08813;1,08848;1,087882857;1,088054286;1,087698605;0;0;1;0;95,0617284;78,14226925;1;0;1,088380513;1,087433487;1;0;67,7851938;0;0;0;0;0;0,038
2023-01-24 08:30:00;1,08847;1,08852;1,08833;1,08833;1,087927143;1,088128571;1,08770907;0;0;1;0;76,54320988;81,27572016;0;0;1,088420202;1,087474798;0;0;62,33292326;0;0;0;0;0;-0,015
2023-01-24 08:35:00;1,08831;1,08831;1,08795;1,08811;1,087955238;1,088165714;1,087718372;0;0;1;0;49,38271605;73,66255144;0;0;1,088422383;1,087522617;0;0;55,30649241;0;0;0;0;1;-0,022
2023-01-24 08:40:00;1,08814;1,08884;1,08814;1,08865;1,088004762;1,088254286;1,087735116;0;0;1;0;83,18584071;69,70392221;1;0;1,08853438;1,08751462;1;0;65,56661887;0;0;0;0;1;0,054
2023-01-24 08:45:00;1,08863;1,08902;1,08846;1,08892;1,088067143;1,088372857;1,087760698;0;0;1;0;92,36641221;74,97832299;1;0;1,088691482;1,087496518;1;0;69,35475874;0;0;0;0;0;0,027
2023-01-24 08:55:00;1,0888;1,08887;1,08841;1,08876;1,088168571;1,088572857;1,087804419;0;0;1;0;72,4137931;79,06466614;0;0;1,088877393;1,087497607;0;0;64,80492771;0;0;0;0;1;0
2023-01-24 09:00:00;1,08875;1,08926;1,08853;1,08917;1,088234286;1,088671429;1,087834186;0;0;1;0;94,19354839;79,67371153;1;0;1,089052602;1,087452398;1;0;70,54714523;0;0;0;0;0;0,041
2023-01-24 09:05:00;1,08917;1,08917;1,08873;1,08878;1,088277619;1,088735714;1,08785814;0;0;1;0;68,62745098;78,41159749;0;0;1,089113497;1,087475503;0;0;60,44480097;0;0;0;0;0;-0,039
2023-01-24 09:10:00;1,0888;1,08898;1,08831;1,08865;1,088311429;1,088812857;1,08787814;0;0;1;0;60,13071895;74,31723944;0;0;1,089145323;1,087515677;0;0;57,48954553;0;0;0;0;0;-0,013
2023-01-24 09:15:00;1,08866;1,08868;1,0885;1,08856;1,088341429;1,0888;1,08790093;0;0;1;0;47,36842105;58,70886366;0;0;1,089150347;1,087585653;0;0;55,46764566;0;0;0;0;1;-0,009
2023-01-24 09:20:00;1,08856;1,0891;1,08856;1,08892;1,088394286;1,0888;1,087933256;0;0;1;0;74,24242424;60,58052142;0;0;1,089219159;1,087591841;0;0;61,32669005;0;0;0;0;1;0,036
2023-01-24 09:25:00;1,08892;1,08922;1,08877;1,08912;1,088439524;1,088851429;1,087969535;0;0;1;0;89,3129771;70,3079408;1;0;1,089317383;1,087591617;0;0;64,1487583;0;0;0;0;1;0,02
2023-01-24 09:30:00;1,08912;1,08951;1,08901;1,08922;1,088490952;1,088917143;1,088011163;0;0;1;0;81,41025641;81,65521925;1;0;1,089413355;1,087619645;0;0;65,50418869;0;0;0;0;1;0,01
2023-01-24 09:35:00;1,0892;1,08967;1,08918;1,08963;1,088569524;1,088982857;1,088070698;0;0;1;0;97,6744186;89,46588404;1;0;1,089569491;1,087645509;1;0;70,43890388;0;0;0;0;0;0,041
2023-01-24 09:40:00;1,08962;1,08974;1,08926;1,08947;1,088648571;1,089081429;1,088127442;0;0;1;0;84,91620112;88,00029204;1;0;1,089654736;1,087722264;0;0;66,44429524;0;0;0;0;0;-0,016
